id,Nazwa produktu,Producent,id,actual,Jednostka ceny,Waga,Średnica,Długość,Szerokość,Wysokość,Grubość,Typ pakowania,Jednostki zakupu ,
443,RONDELL FRÄSER FÜR EPS DÄMMPLATTEN,Wkręt-met,3858,1,szt,,66.7,,,,,,1,szt
444,RONDELLE / STOPFEN EPS STYROPOR,Wkręt-met,3859,1,szt,,,,,,,,1,paczka
444,RONDELLE / STOPFEN EPS STYROPOR,Wkręt-met,3860,1,szt,,,,,,,,1,paczka
445,RONDELLE / STOPFEN STEINWOLLE,Wkręt-met,3861,1,szt,,67,,,,17,,1,paczka
446,Soudafoam Classic Gun,Soudal,1809,1,szt,,,,,,,,1,paczka
447,DÄMMSTOFFDÜBEL (SCHRAUBDÜBEL) METALLDORN  kolki wkrecane ze stalowym trzpieniem,Wkręt-met,3862,1,szt,,8,95,,,,,1,paczka
447,DÄMMSTOFFDÜBEL (SCHRAUBDÜBEL) METALLDORN  kolki wkrecane ze stalowym trzpieniem,Wkręt-met,3863,1,szt,,8,115,,,,,1,paczka
447,DÄMMSTOFFDÜBEL (SCHRAUBDÜBEL) METALLDORN  kolki wkrecane ze stalowym trzpieniem,Wkręt-met,3864,1,szt,,8,135,,,,,1,paczka
447,DÄMMSTOFFDÜBEL (SCHRAUBDÜBEL) METALLDORN  kolki wkrecane ze stalowym trzpieniem,Wkręt-met,3865,1,szt,,8,155,,,,,1,paczka
447,DÄMMSTOFFDÜBEL (SCHRAUBDÜBEL) METALLDORN  kolki wkrecane ze stalowym trzpieniem,Wkręt-met,3866,1,szt,,8,175,,,,,1,paczka
447,DÄMMSTOFFDÜBEL (SCHRAUBDÜBEL) METALLDORN  kolki wkrecane ze stalowym trzpieniem,Wkręt-met,3867,1,szt,,8,195,,,,,1,paczka
447,DÄMMSTOFFDÜBEL (SCHRAUBDÜBEL) METALLDORN  kolki wkrecane ze stalowym trzpieniem,Wkręt-met,3868,1,szt,,8,215,,,,,1,paczka
447,DÄMMSTOFFDÜBEL (SCHRAUBDÜBEL) METALLDORN  kolki wkrecane ze stalowym trzpieniem,Wkręt-met,3869,1,szt,,8,235,,,,,1,paczka
447,DÄMMSTOFFDÜBEL (SCHRAUBDÜBEL) METALLDORN  kolki wkrecane ze stalowym trzpieniem,Wkręt-met,3870,1,szt,,8,255,,,,,1,paczka
447,DÄMMSTOFFDÜBEL (SCHRAUBDÜBEL) METALLDORN  kolki wkrecane ze stalowym trzpieniem,Wkręt-met,3871,1,szt,,8,275,,,,,1,paczka
447,DÄMMSTOFFDÜBEL (SCHRAUBDÜBEL) METALLDORN  kolki wkrecane ze stalowym trzpieniem,Wkręt-met,3872,1,szt,,8,295,,,,,1,paczka
1087,ISOLIGHT,ISOROC,4077,1,M3,,,500,1000,,50,,,
1087,ISOLIGHT,ISOROC,4078,1,M3,,,500,1000,,75,,,
1087,ISOLIGHT,ISOROC,4079,1,M3,,,500,1000,,100,,,
1087,ISOLIGHT,ISOROC,4080,1,M3,,,500,1000,,120,,,
1087,ISOLIGHT,ISOROC,4081,1,M3,,,500,1000,,140,,,
1087,ISOLIGHT,ISOROC,4082,1,M3,,,500,1000,,150,,,
1087,ISOLIGHT,ISOROC,4083,1,M3,,,500,1000,,160,,,
1087,ISOLIGHT,ISOROC,4084,1,M3,,,500,1000,,180,,,
1087,ISOLIGHT,ISOROC,4085,1,M3,,,500,1000,,200,,,
1087,ISOLIGHT,ISOROC,4086,1,M3,,,600,1000,,50,,,
1087,ISOLIGHT,ISOROC,4087,1,M3,,,600,1000,,75,,,
1087,ISOLIGHT,ISOROC,4088,1,M3,,,600,1000,,100,,,
1087,ISOLIGHT,ISOROC,4089,1,M3,,,600,1000,,120,,,
1087,ISOLIGHT,ISOROC,4090,1,M3,,,600,1000,,140,,,
1087,ISOLIGHT,ISOROC,4091,1,M3,,,600,1000,,150,,,
1087,ISOLIGHT,ISOROC,4092,1,M3,,,600,1000,,160,,,
1087,ISOLIGHT,ISOROC,4093,1,M3,,,600,1000,,180,,,
1087,ISOLIGHT,ISOROC,4094,1,M3,,,600,1000,,200,,,
1087,ISOLIGHT,ISOROC,4123,1,M3,,,500,1000,,50,,,
1087,ISOLIGHT,ISOROC,4124,1,M3,,,500,1000,,75,,,
1087,ISOLIGHT,ISOROC,4125,1,M3,,,500,1000,,100,,,
1087,ISOLIGHT,ISOROC,4126,1,M3,,,500,1000,,120,,,
1087,ISOLIGHT,ISOROC,4127,1,M3,,,500,1000,,140,,,
1087,ISOLIGHT,ISOROC,4128,1,M3,,,500,1000,,150,,,
1087,ISOLIGHT,ISOROC,4129,1,M3,,,500,1000,,160,,,
1087,ISOLIGHT,ISOROC,4130,1,M3,,,500,1000,,180,,,
1087,ISOLIGHT,ISOROC,4131,1,M3,,,500,1000,,200,,,
1087,ISOLIGHT,ISOROC,4132,1,M3,,,600,1000,,50,,,
1087,ISOLIGHT,ISOROC,4133,1,M3,,,600,1000,,75,,,
1087,ISOLIGHT,ISOROC,4134,1,M3,,,600,1000,,100,,,
1087,ISOLIGHT,ISOROC,4135,1,M3,,,600,1000,,120,,,
1087,ISOLIGHT,ISOROC,4136,1,M3,,,600,1000,,140,,,
1087,ISOLIGHT,ISOROC,4137,1,M3,,,600,1000,,150,,,
1087,ISOLIGHT,ISOROC,4138,1,M3,,,600,1000,,160,,,
1087,ISOLIGHT,ISOROC,4139,1,M3,,,600,1000,,180,,,
1087,ISOLIGHT,ISOROC,4140,1,M3,,,600,1000,,200,,,
1088,ISOFAS,ISOROC,4049,1,M3,,,600,50,,1000,,,
1088,ISOFAS,ISOROC,4050,1,M3,,,600,60,,1000,,,
1088,ISOFAS,ISOROC,4051,1,M3,,,600,70,,1000,,,
1088,ISOFAS,ISOROC,4052,1,M3,,,600,80,,1000,,,
1088,ISOFAS,ISOROC,4053,1,M3,,,600,100,,1000,,,
1088,ISOFAS,ISOROC,4054,1,M3,,,600,120,,1000,,,
1088,ISOFAS,ISOROC,4055,1,M3,,,600,130,,1000,,,
1088,ISOFAS,ISOROC,4056,1,M3,,,600,140,,1000,,,
1088,ISOFAS,ISOROC,4057,1,M3,,,600,150,,1000,,,
1088,ISOFAS,ISOROC,4058,1,M3,,,600,160,,1000,,,
1088,ISOFAS,ISOROC,4059,1,M3,,,600,170,,1000,,,
1088,ISOFAS,ISOROC,4060,1,M3,,,600,180,,1000,,,
1088,ISOFAS,ISOROC,4061,1,M3,,,600,200,,1000,,,
1088,ISOFAS,ISOROC,4095,1,M3,,,600,1000,,50,,,
1088,ISOFAS,ISOROC,4096,1,M3,,,600,1000,,60,,,
1088,ISOFAS,ISOROC,4097,1,M3,,,600,1000,,70,,,
1088,ISOFAS,ISOROC,4098,1,M3,,,600,1000,,80,,,
1088,ISOFAS,ISOROC,4099,1,M3,,,600,1000,,100,,,
1088,ISOFAS,ISOROC,4100,1,M3,,,600,1000,,120,,,
1088,ISOFAS,ISOROC,4101,1,M3,,,600,1000,,130,,,
1088,ISOFAS,ISOROC,4102,1,M3,,,600,1000,,140,,,
1088,ISOFAS,ISOROC,4103,1,M3,,,600,1000,,150,,,
1088,ISOFAS,ISOROC,4104,1,M3,,,600,1000,,160,,,
1088,ISOFAS,ISOROC,4105,1,M3,,,600,1000,,170,,,
1088,ISOFAS,ISOROC,4106,1,M3,,,600,1000,,180,,,
1088,ISOFAS,ISOROC,4107,1,M3,,,600,1000,,200,,,
1137,FRONTROCK S,ROCKWOOL,6012,1,M2,,,1000,600,,20,paczka,1,pełna paleta
1137,FRONTROCK S,ROCKWOOL,6013,1,M2,,,1000,600,,30,paczka,1,pełna paleta
1137,FRONTROCK S,ROCKWOOL,6014,1,M2,,,1000,600,,30,paczka,1,pełna paleta
1137,FRONTROCK S,ROCKWOOL,6015,1,M2,,,1000,600,,20,paczka,1,pełna paleta
1138,Thermano TOP,Balex,6016,1,M2,,,2400,1200,,140,,1,paczka
1138,Thermano TOP,Balex,6017,1,M2,,,2400,1200,,125,,1,paczka
1138,Thermano TOP,Balex,6018,1,M2,,,2400,1200,,120,,1,paczka
1138,Thermano TOP,Balex,6019,1,M2,,,2400,1200,,100,,1,paczka
1138,Thermano TOP,Balex,6020,1,M2,,,2400,1200,,80,,1,paczka
1138,Thermano TOP,Balex,6021,1,M2,,,2400,1200,,60,,1,paczka
1138,Thermano TOP,Balex,6022,1,M2,,,2400,1200,,50,,1,paczka
1138,Thermano TOP,Balex,6023,1,M2,,,2400,1200,,40,,1,paczka
1139,Thermano TOP,Balex,6024,1,M2,,,2400,1200,,140,,1,paczka
1139,Thermano TOP,Balex,6025,1,M2,,,2400,1200,,125,,1,paczka
1139,Thermano TOP,Balex,6026,1,M2,,,2400,1200,,120,,1,paczka
1139,Thermano TOP,Balex,6027,1,M2,,,2400,1200,,100,,1,paczka
1139,Thermano TOP,Balex,6028,1,M2,,,2400,1200,,80,,1,paczka
1139,Thermano TOP,Balex,6029,1,M2,,,2400,1200,,60,,1,paczka
1139,Thermano TOP,Balex,6030,1,M2,,,2400,1200,,50,,1,paczka
1139,Thermano TOP,Balex,6031,1,M2,,,2400,1200,,40,,1,paczka
